claim_id,repair_id,vehicle_id,replaced_part_1,replaced_part_1_cost,replaced_part_2,replaced_part_2_cost,replaced_part_3,replaced_part_3_cost,replaced_part_4,replaced_part_4_cost,replaced_part_5,replaced_part_5_cost,repaired_part_1,repaired_part_1_cost,repaired_part_2,repaired_part_2_cost,repaired_part_3,repaired_part_3_cost,repaired_part_4,repaired_part_4_cost,repaired_part_5,repaired_part_5_cost,num_parts_replaced,replaced_cost_total,overflow_replaced_count,num_parts_repaired,repaired_cost_total,overflow_repaired_count,num_parts_reused,reused_cost_total,total_parts_cost,pct_cost_replaced
5402,7514,5799,Rear Bumper Cover,1136.26,Tail Light Assembly,401.77,,,,,,,,,,,,,,,,,2,1538.03,0,0,0.0,0,0,0.0,1538.03,1.0
5403,7515,4542,Rear Bumper Cover,4315.91,Tail Light Assembly,2578.57,,,,,,,,,,,,,,,,,2,6894.48,0,0,0.0,0,0,0.0,6894.48,1.0
5403,7516,4542,Rear Bumper Cover,5708.9,,,,,,,,,,,,,,,,,,,1,5708.9,0,0,0.0,0,1,1463.15,7172.05,0.796
5404,7517,1133,,,,,,,,,,,Quarter Panel,582.14,,,,,,,,,0,0.0,0,1,582.14,0,0,0.0,582.14,0.0
5405,7518,6421,,,,,,,,,,,Quarter Panel,1238.25,,,,,,,,,0,0.0,0,1,1238.25,0,0,0.0,1238.25,0.0
5406,7519,271,Rear Bumper Cover,1789.64,Tail Light Assembly,730.42,,,,,,,,,,,,,,,,,2,2520.06,0,0,0.0,0,0,0.0,2520.06,1.0
5407,7520,3074,,,,,,,,,,,Windshield,1744.34,,,,,,,,,0,0.0,0,1,1744.34,0,0,0.0,1744.34,0.0
5407,7521,3074,,,,,,,,,,,Quarter Panel,852.93,,,,,,,,,0,0.0,0,1,852.93,0,1,540.26,1393.19,0.0
5407,7522,3074,,,,,,,,,,,Tail Light Assembly,1686.8,,,,,,,,,0,0.0,0,1,1686.8,0,0,0.0,1686.8,0.0
5408,7523,2475,Quarter Panel,485.41,,,,,,,,,,,,,,,,,,,1,485.41,0,0,0.0,0,0,0.0,485.41,1.0
5408,7524,2475,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,507.14,507.14,0.0
5408,7525,2475,,,,,,,,,,,Quarter Panel,344.18,,,,,,,,,0,0.0,0,1,344.18,0,0,0.0,344.18,0.0
5409,7526,2419,Front Bumper Cover,4140.84,Headlight Assembly - Right,1322.02,,,,,,,,,,,,,,,,,2,5462.86,0,0,0.0,0,1,3546.73,9009.59,0.6063
5410,7527,824,Headlight Assembly - Right,4425.98,Front Bumper Cover,2144.62,Grille,1039.19,,,,,,,,,,,,,,,3,7609.79,0,0,0.0,0,0,0.0,7609.79,1.0
5411,7528,4795,Door Panel - Passenger,724.96,Front Fender - Right,648.03,,,,,,,,,,,,,,,,,2,1372.99,0,0,0.0,0,1,1751.11,3124.1,0.4395
5412,7529,2657,,,,,,,,,,,Quarter Panel,1422.02,,,,,,,,,0,0.0,0,1,1422.02,0,0,0.0,1422.02,0.0
5413,7530,3206,,,,,,,,,,,Tail Light Assembly,715.37,,,,,,,,,0,0.0,0,1,715.37,0,0,0.0,715.37,0.0
5413,7531,3206,Tail Light Assembly,732.64,,,,,,,,,,,,,,,,,,,1,732.64,0,0,0.0,0,0,0.0,732.64,1.0
5414,7532,4398,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,270.41,270.41,0.0
5415,7533,2861,Hood,3678.94,Headlight Assembly - Left,2206.11,Grille,1362.21,,,,,,,,,,,,,,,3,7247.26,0,0,0.0,0,0,0.0,7247.26,1.0
5415,7534,2861,Hood,3542.79,Headlight Assembly - Left,1574.29,Grille,833.05,,,,,,,,,,,,,,,3,5950.13,0,0,0.0,0,0,0.0,5950.13,1.0
5416,7535,3914,,,,,,,,,,,Front Fender - Right,660.47,,,,,,,,,0,0.0,0,1,660.47,0,0,0.0,660.47,0.0
5417,7536,6136,,,,,,,,,,,Tail Light Assembly,1817.66,,,,,,,,,0,0.0,0,1,1817.66,0,0,0.0,1817.66,0.0
5418,7537,938,Quarter Panel,1102.42,Rear Bumper Cover,599.69,Tail Light Assembly,454.95,,,,,,,,,,,,,,,3,2157.06,0,0,0.0,0,0,0.0,2157.06,1.0
5419,7538,3212,Headlight Assembly - Left,1290.01,Grille,334.05,,,,,,,,,,,,,,,,,2,1624.06,0,0,0.0,0,0,0.0,1624.06,1.0
5420,7539,1241,Front Bumper Cover,1680.29,Headlight Assembly - Right,545.66,,,,,,,,,,,,,,,,,2,2225.95,0,0,0.0,0,0,0.0,2225.95,1.0
5421,7540,3757,,,,,,,,,,,Front Bumper Cover,622.51,,,,,,,,,0,0.0,0,1,622.51,0,0,0.0,622.51,0.0
5422,7541,2273,,,,,,,,,,,Radiator Support,700.61,,,,,,,,,0,0.0,0,1,700.61,0,0,0.0,700.61,0.0
5423,7542,4065,,,,,,,,,,,Quarter Panel,2109.81,,,,,,,,,0,0.0,0,1,2109.81,0,0,0.0,2109.81,0.0
5424,7543,162,Headlight Assembly - Left,1403.97,,,,,,,,,,,,,,,,,,,1,1403.97,0,0,0.0,0,0,0.0,1403.97,1.0
5425,7544,4776,,,,,,,,,,,Door Panel - Passenger,860.09,,,,,,,,,0,0.0,0,1,860.09,0,0,0.0,860.09,0.0
5426,7545,6310,Front Bumper Cover,511.12,,,,,,,,,Front Fender - Right,431.34,Headlight Assembly - Right,186.08,,,,,,,1,511.12,0,2,617.42,0,0,0.0,1128.54,0.4529
5427,7546,4212,,,,,,,,,,,Front Fender - Right,581.08,,,,,,,,,0,0.0,0,1,581.08,0,0,0.0,581.08,0.0
5427,7547,4212,,,,,,,,,,,Quarter Panel,548.97,,,,,,,,,0,0.0,0,1,548.97,0,0,0.0,548.97,0.0
5428,7548,5085,Front Fender - Left,2033.09,Headlight Assembly - Left,1701.53,,,,,,,,,,,,,,,,,2,3734.62,0,0,0.0,0,0,0.0,3734.62,1.0
5429,7549,4890,Front Bumper Cover,1246.6,,,,,,,,,,,,,,,,,,,1,1246.6,0,0,0.0,0,0,0.0,1246.6,1.0
5430,7550,449,Tail Light Assembly,406.39,,,,,,,,,Quarter Panel,1023.27,,,,,,,,,1,406.39,0,1,1023.27,0,0,0.0,1429.66,0.2843
5431,7551,6372,Front Fender - Left,1857.34,,,,,,,,,,,,,,,,,,,1,1857.34,0,0,0.0,0,0,0.0,1857.34,1.0
5431,7552,6372,Front Fender - Left,1069.34,Headlight Assembly - Left,1004.7,Grille,246.27,,,,,,,,,,,,,,,3,2320.31,0,0,0.0,0,0,0.0,2320.31,1.0
5432,7553,4977,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,5048.21,5048.21,0.0
5433,7554,2847,,,,,,,,,,,Rear Bumper Cover,512.73,,,,,,,,,0,0.0,0,1,512.73,0,0,0.0,512.73,0.0
5434,7555,5442,,,,,,,,,,,Quarter Panel,439.39,,,,,,,,,0,0.0,0,1,439.39,0,0,0.0,439.39,0.0
5435,7556,5510,,,,,,,,,,,Rear Bumper Cover,805.36,,,,,,,,,0,0.0,0,1,805.36,0,0,0.0,805.36,0.0
5436,7557,4749,Quarter Panel,296.24,Rear Bumper Cover,194.57,Tail Light Assembly,107.25,,,,,,,,,,,,,,,3,598.06,0,0,0.0,0,0,0.0,598.06,1.0
5437,7558,2728,Front Bumper Cover,1064.93,,,,,,,,,,,,,,,,,,,1,1064.93,0,0,0.0,0,0,0.0,1064.93,1.0
5438,7559,3655,Windshield,3189.52,,,,,,,,,,,,,,,,,,,1,3189.52,0,0,0.0,0,0,0.0,3189.52,1.0
5438,7560,3655,Front Fender - Right,436.36,,,,,,,,,Quarter Panel,859.15,,,,,,,,,1,436.36,0,1,859.15,0,0,0.0,1295.51,0.3368
5439,7561,1789,Quarter Panel,1547.85,,,,,,,,,,,,,,,,,,,1,1547.85,0,0,0.0,0,0,0.0,1547.85,1.0
5439,7562,1789,,,,,,,,,,,Quarter Panel,906.19,,,,,,,,,0,0.0,0,1,906.19,0,0,0.0,906.19,0.0
5440,7563,522,,,,,,,,,,,Rear Bumper Cover,418.82,,,,,,,,,0,0.0,0,1,418.82,0,0,0.0,418.82,0.0
5441,7564,5762,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,1101.56,1101.56,0.0
5442,7565,2056,Hood,3336.99,,,,,,,,,,,,,,,,,,,1,3336.99,0,0,0.0,0,1,1640.73,4977.72,0.6704
5442,7566,2056,,,,,,,,,,,Headlight Assembly - Right,6022.93,,,,,,,,,0,0.0,0,1,6022.93,0,0,0.0,6022.93,0.0
5442,7567,2056,Front Bumper Cover,4706.49,Headlight Assembly - Right,2658.95,,,,,,,,,,,,,,,,,2,7365.44,0,0,0.0,0,0,0.0,7365.44,1.0
5443,7568,5725,Headlight Assembly - Left,2038.0,,,,,,,,,,,,,,,,,,,1,2038.0,0,0,0.0,0,0,0.0,2038.0,1.0
5444,7569,3013,Tail Light Assembly,3983.43,,,,,,,,,,,,,,,,,,,1,3983.43,0,0,0.0,0,0,0.0,3983.43,1.0
5445,7570,913,,,,,,,,,,,Headlight Assembly - Left,788.79,,,,,,,,,0,0.0,0,1,788.79,0,0,0.0,788.79,0.0
5446,7571,3304,Tail Light Assembly,2671.3,,,,,,,,,,,,,,,,,,,1,2671.3,0,0,0.0,0,0,0.0,2671.3,1.0
5447,7572,437,,,,,,,,,,,Quarter Panel,387.05,,,,,,,,,0,0.0,0,1,387.05,0,0,0.0,387.05,0.0
5448,7573,558,Rear Bumper Cover,1246.7,Tail Light Assembly,644.98,,,,,,,,,,,,,,,,,2,1891.68,0,0,0.0,0,0,0.0,1891.68,1.0
5449,7574,6506,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,328.39,328.39,0.0
5449,7575,6506,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,299.21,299.21,0.0
5449,7576,6506,Quarter Panel,298.12,,,,,,,,,Door Panel - Passenger,251.15,,,,,,,,,1,298.12,0,1,251.15,0,0,0.0,549.27,0.5428
5450,7577,5740,Tail Light Assembly,4071.96,,,,,,,,,,,,,,,,,,,1,4071.96,0,0,0.0,0,0,0.0,4071.96,1.0
5450,7578,5740,Rear Bumper Cover,2574.05,Tail Light Assembly,1205.7,,,,,,,,,,,,,,,,,2,3779.75,0,0,0.0,0,0,0.0,3779.75,1.0
5451,7579,35,Front Bumper Cover,1952.08,,,,,,,,,,,,,,,,,,,1,1952.08,0,0,0.0,0,0,0.0,1952.08,1.0
5452,7580,455,,,,,,,,,,,Rear Bumper Cover,8908.87,,,,,,,,,0,0.0,0,1,8908.87,0,0,0.0,8908.87,0.0
5452,7581,455,Rear Bumper Cover,6573.16,Tail Light Assembly,4009.82,,,,,,,,,,,,,,,,,2,10582.98,0,0,0.0,0,0,0.0,10582.98,1.0
5453,7582,1426,Front Fender - Right,1761.01,,,,,,,,,,,,,,,,,,,1,1761.01,0,0,0.0,0,0,0.0,1761.01,1.0
5454,7583,279,Tail Light Assembly,1617.13,,,,,,,,,,,,,,,,,,,1,1617.13,0,0,0.0,0,0,0.0,1617.13,1.0
5455,7584,3093,Door Panel - Passenger,973.09,Quarter Panel,944.64,,,,,,,,,,,,,,,,,2,1917.73,0,0,0.0,0,0,0.0,1917.73,1.0
5456,7585,4642,Grille,3556.61,,,,,,,,,,,,,,,,,,,1,3556.61,0,0,0.0,0,0,0.0,3556.61,1.0
5456,7586,4642,,,,,,,,,,,Radiator Support,2185.9,,,,,,,,,0,0.0,0,1,2185.9,0,0,0.0,2185.9,0.0
5457,7587,5879,Quarter Panel,349.06,,,,,,,,,,,,,,,,,,,1,349.06,0,0,0.0,0,0,0.0,349.06,1.0
5458,7588,3180,Quarter Panel,765.03,,,,,,,,,,,,,,,,,,,1,765.03,0,0,0.0,0,1,239.76,1004.79,0.7614
5459,7589,2080,Front Bumper Cover,1595.49,Front Fender - Right,854.22,,,,,,,,,,,,,,,,,2,2449.71,0,0,0.0,0,0,0.0,2449.71,1.0
5459,7590,2080,Front Bumper Cover,1881.86,Headlight Assembly - Right,942.3,Grille,379.14,,,,,,,,,,,,,,,3,3203.3,0,0,0.0,0,0,0.0,3203.3,1.0
5460,7591,5873,Door Panel - Passenger,660.04,Front Fender - Right,461.19,,,,,,,,,,,,,,,,,2,1121.23,0,0,0.0,0,0,0.0,1121.23,1.0
5461,7592,902,,,,,,,,,,,Quarter Panel,552.23,,,,,,,,,0,0.0,0,1,552.23,0,0,0.0,552.23,0.0
5462,7593,2297,Front Bumper Cover,659.37,,,,,,,,,Grille,281.05,,,,,,,,,1,659.37,0,1,281.05,0,0,0.0,940.42,0.7011
5463,7594,5623,,,,,,,,,,,Rear Bumper Cover,1108.09,,,,,,,,,0,0.0,0,1,1108.09,0,0,0.0,1108.09,0.0
5463,7595,5623,Rear Bumper Cover,987.23,,,,,,,,,,,,,,,,,,,1,987.23,0,0,0.0,0,0,0.0,987.23,1.0
5464,7596,3782,Headlight Assembly - Left,3012.82,Grille,1908.56,,,,,,,,,,,,,,,,,2,4921.38,0,0,0.0,0,0,0.0,4921.38,1.0
5464,7597,3782,Front Bumper Cover,1623.09,Grille,986.47,,,,,,,,,,,,,,,,,2,2609.56,0,0,0.0,0,0,0.0,2609.56,1.0
5465,7598,2019,,,,,,,,,,,Rear Bumper Cover,700.88,,,,,,,,,0,0.0,0,1,700.88,0,0,0.0,700.88,0.0
5466,7599,1131,Front Fender - Right,1270.6,,,,,,,,,,,,,,,,,,,1,1270.6,0,0,0.0,0,0,0.0,1270.6,1.0
5466,7600,1131,Door Panel - Passenger,794.49,,,,,,,,,Quarter Panel,498.53,Front Fender - Right,164.04,,,,,,,1,794.49,0,2,662.57,0,0,0.0,1457.06,0.5453
5466,7601,1131,Door Panel - Passenger,1484.38,,,,,,,,,,,,,,,,,,,1,1484.38,0,0,0.0,0,0,0.0,1484.38,1.0
5467,7602,6565,Rear Bumper Cover,1205.38,,,,,,,,,,,,,,,,,,,1,1205.38,0,0,0.0,0,0,0.0,1205.38,1.0
5467,7603,6565,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,689.93,689.93,0.0
5468,7604,281,Tail Light Assembly,1381.93,,,,,,,,,,,,,,,,,,,1,1381.93,0,0,0.0,0,0,0.0,1381.93,1.0
5468,7605,281,,,,,,,,,,,Quarter Panel,294.67,Rear Bumper Cover,265.91,,,,,,,0,0.0,0,2,560.58,0,0,0.0,560.58,0.0
5469,7606,2403,Hood,3105.26,Headlight Assembly - Left,2137.94,Grille,1454.24,,,,,,,,,,,,,,,3,6697.44,0,0,0.0,0,0,0.0,6697.44,1.0
5470,7607,2167,Front Fender - Left,1145.15,,,,,,,,,,,,,,,,,,,1,1145.15,0,0,0.0,0,0,0.0,1145.15,1.0
5471,7608,4951,,,,,,,,,,,Tail Light Assembly,889.89,,,,,,,,,0,0.0,0,1,889.89,0,0,0.0,889.89,0.0
5472,7609,6697,Front Fender - Right,6132.48,,,,,,,,,,,,,,,,,,,1,6132.48,0,0,0.0,0,0,0.0,6132.48,1.0
5473,7610,1411,,,,,,,,,,,Door Panel - Driver,1090.97,,,,,,,,,0,0.0,0,1,1090.97,0,0,0.0,1090.97,0.0
5474,7611,438,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,885.51,885.51,0.0
5475,7612,605,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,818.18,818.18,0.0
5476,7613,2511,Front Fender - Left,600.97,Headlight Assembly - Left,513.5,Grille,306.1,,,,,,,,,,,,,,,3,1420.57,0,0,0.0,0,0,0.0,1420.57,1.0
5477,7614,5361,,,,,,,,,,,Rear Bumper Cover,454.51,Quarter Panel,402.73,,,,,,,0,0.0,0,2,857.24,0,0,0.0,857.24,0.0
5478,7615,692,Front Fender - Left,768.13,,,,,,,,,,,,,,,,,,,1,768.13,0,0,0.0,0,0,0.0,768.13,1.0
5478,7616,692,,,,,,,,,,,Headlight Assembly - Left,1295.25,,,,,,,,,0,0.0,0,1,1295.25,0,0,0.0,1295.25,0.0
5479,7617,5913,,,,,,,,,,,Headlight Assembly - Left,1314.56,,,,,,,,,0,0.0,0,1,1314.56,0,0,0.0,1314.56,0.0
5480,7618,5656,Grille,1956.88,,,,,,,,,Headlight Assembly - Left,3280.11,,,,,,,,,1,1956.88,0,1,3280.11,0,0,0.0,5236.99,0.3737
5481,7619,4636,Quarter Panel,862.37,Rear Bumper Cover,523.73,,,,,,,,,,,,,,,,,2,1386.1,0,0,0.0,0,0,0.0,1386.1,1.0
5481,7620,4636,,,,,,,,,,,Quarter Panel,589.61,Rear Bumper Cover,334.16,,,,,,,0,0.0,0,2,923.77,0,0,0.0,923.77,0.0
5482,7621,3639,Front Bumper Cover,537.59,,,,,,,,,Grille,237.67,,,,,,,,,1,537.59,0,1,237.67,0,0,0.0,775.26,0.6934
5483,7622,1353,Front Fender - Right,1012.19,Headlight Assembly - Right,934.64,,,,,,,,,,,,,,,,,2,1946.83,0,0,0.0,0,0,0.0,1946.83,1.0
5484,7623,4776,Door Panel - Driver,1132.56,,,,,,,,,,,,,,,,,,,1,1132.56,0,0,0.0,0,0,0.0,1132.56,1.0
5484,7624,4776,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,911.49,911.49,0.0
5485,7625,6502,,,,,,,,,,,Quarter Panel,597.08,,,,,,,,,0,0.0,0,1,597.08,0,0,0.0,597.08,0.0
5486,7626,3248,,,,,,,,,,,Front Fender - Left,560.73,,,,,,,,,0,0.0,0,1,560.73,0,0,0.0,560.73,0.0
5487,7627,1315,Rear Bumper Cover,1158.99,Tail Light Assembly,619.56,,,,,,,,,,,,,,,,,2,1778.55,0,0,0.0,0,0,0.0,1778.55,1.0
5488,7628,5641,,,,,,,,,,,Tail Light Assembly,3027.0,,,,,,,,,0,0.0,0,1,3027.0,0,0,0.0,3027.0,0.0
5489,7629,1394,Hood,2055.89,,,,,,,,,,,,,,,,,,,1,2055.89,0,0,0.0,0,0,0.0,2055.89,1.0
5490,7630,3427,,,,,,,,,,,Rear Bumper Cover,818.56,,,,,,,,,0,0.0,0,1,818.56,0,0,0.0,818.56,0.0
5491,7631,4680,Hood,758.46,,,,,,,,,Headlight Assembly - Left,785.15,,,,,,,,,1,758.46,0,1,785.15,0,0,0.0,1543.61,0.4914
5492,7632,83,Headlight Assembly - Left,483.23,,,,,,,,,Front Fender - Left,584.18,,,,,,,,,1,483.23,0,1,584.18,0,0,0.0,1067.41,0.4527
5492,7633,83,Headlight Assembly - Left,367.79,,,,,,,,,Front Bumper Cover,603.93,,,,,,,,,1,367.79,0,1,603.93,0,0,0.0,971.72,0.3785
5493,7634,6591,,,,,,,,,,,Quarter Panel,398.31,,,,,,,,,0,0.0,0,1,398.31,0,0,0.0,398.31,0.0
5494,7635,5472,Front Bumper Cover,983.35,Headlight Assembly - Left,712.27,Grille,392.9,,,,,,,,,,,,,,,3,2088.52,0,0,0.0,0,0,0.0,2088.52,1.0
5495,7636,6352,,,,,,,,,,,Headlight Assembly - Left,5634.26,,,,,,,,,0,0.0,0,1,5634.26,0,0,0.0,5634.26,0.0
5496,7637,575,,,,,,,,,,,Grille,649.28,,,,,,,,,0,0.0,0,1,649.28,0,0,0.0,649.28,0.0
5497,7638,1624,Quarter Panel,708.95,Door Panel - Passenger,474.26,Front Fender - Right,167.69,,,,,,,,,,,,,,,3,1350.9,0,0,0.0,0,0,0.0,1350.9,1.0
5497,7639,1624,,,,,,,,,,,Door Panel - Passenger,3140.59,,,,,,,,,0,0.0,0,1,3140.59,0,0,0.0,3140.59,0.0
5497,7640,1624,,,,,,,,,,,Front Fender - Right,398.35,,,,,,,,,0,0.0,0,1,398.35,0,1,1191.7,1590.05,0.0
5498,7641,6040,Headlight Assembly - Left,481.11,,,,,,,,,Front Bumper Cover,1361.19,,,,,,,,,1,481.11,0,1,1361.19,0,0,0.0,1842.3,0.2611
5499,7642,5639,Quarter Panel,1083.1,Rear Bumper Cover,791.25,Tail Light Assembly,126.72,,,,,,,,,,,,,,,3,2001.07,0,0,0.0,0,0,0.0,2001.07,1.0
5500,7643,4359,Rear Bumper Cover,3606.26,,,,,,,,,Tail Light Assembly,1776.04,,,,,,,,,1,3606.26,0,1,1776.04,0,0,0.0,5382.3,0.67
5500,7644,4359,Rear Bumper Cover,3694.9,Tail Light Assembly,1520.52,,,,,,,,,,,,,,,,,2,5215.42,0,0,0.0,0,0,0.0,5215.42,1.0
5500,7645,4359,Tail Light Assembly,1556.42,,,,,,,,,Rear Bumper Cover,2428.11,,,,,,,,,1,1556.42,0,1,2428.11,0,0,0.0,3984.53,0.3906
5501,7646,429,,,,,,,,,,,Front Fender - Right,588.02,,,,,,,,,0,0.0,0,1,588.02,0,0,0.0,588.02,0.0
5502,7647,6430,,,,,,,,,,,Grille,1398.41,,,,,,,,,0,0.0,0,1,1398.41,0,0,0.0,1398.41,0.0
5502,7648,6430,,,,,,,,,,,Front Bumper Cover,1347.15,,,,,,,,,0,0.0,0,1,1347.15,0,0,0.0,1347.15,0.0
5502,7649,6430,,,,,,,,,,,Radiator Support,1398.65,,,,,,,,,0,0.0,0,1,1398.65,0,0,0.0,1398.65,0.0
5503,7650,992,Front Fender - Right,1476.84,Grille,393.28,,,,,,,,,,,,,,,,,2,1870.12,0,0,0.0,0,0,0.0,1870.12,1.0
5504,7651,595,Radiator Support,1099.82,,,,,,,,,,,,,,,,,,,1,1099.82,0,0,0.0,0,0,0.0,1099.82,1.0
5504,7652,595,Hood,982.06,Windshield,846.83,,,,,,,,,,,,,,,,,2,1828.89,0,0,0.0,0,0,0.0,1828.89,1.0
5505,7653,3235,Front Fender - Right,1516.32,,,,,,,,,,,,,,,,,,,1,1516.32,0,0,0.0,0,0,0.0,1516.32,1.0
5505,7654,3235,Headlight Assembly - Right,798.78,Grille,579.18,,,,,,,,,,,,,,,,,2,1377.96,0,0,0.0,0,0,0.0,1377.96,1.0
5506,7655,5516,Rear Bumper Cover,1143.22,Tail Light Assembly,848.9,,,,,,,,,,,,,,,,,2,1992.12,0,0,0.0,0,0,0.0,1992.12,1.0
5506,7656,5516,Quarter Panel,612.01,Rear Bumper Cover,526.79,Tail Light Assembly,377.5,,,,,,,,,,,,,,,3,1516.3,0,0,0.0,0,0,0.0,1516.3,1.0
5507,7657,5897,,,,,,,,,,,Front Bumper Cover,180.51,Grille,58.52,,,,,,,0,0.0,0,2,239.03,0,1,164.28,403.31,0.0
5508,7658,4784,Windshield,1285.32,,,,,,,,,,,,,,,,,,,1,1285.32,0,0,0.0,0,0,0.0,1285.32,1.0
5508,7659,4784,,,,,,,,,,,Windshield,1429.12,,,,,,,,,0,0.0,0,1,1429.12,0,0,0.0,1429.12,0.0
5509,7660,469,,,,,,,,,,,Front Bumper Cover,1691.2,,,,,,,,,0,0.0,0,1,1691.2,0,0,0.0,1691.2,0.0
5510,7661,2259,Tail Light Assembly,686.2,,,,,,,,,,,,,,,,,,,1,686.2,0,0,0.0,0,1,1364.32,2050.52,0.3346
5511,7662,2904,,,,,,,,,,,Front Bumper Cover,912.7,,,,,,,,,0,0.0,0,1,912.7,0,0,0.0,912.7,0.0
5512,7663,6621,,,,,,,,,,,Front Fender - Right,1407.46,,,,,,,,,0,0.0,0,1,1407.46,0,0,0.0,1407.46,0.0
5512,7664,6621,Grille,1533.61,,,,,,,,,,,,,,,,,,,1,1533.61,0,0,0.0,0,0,0.0,1533.61,1.0
5512,7665,6621,Headlight Assembly - Right,1391.78,Grille,488.41,,,,,,,,,,,,,,,,,2,1880.19,0,0,0.0,0,0,0.0,1880.19,1.0
5513,7666,221,,,,,,,,,,,Tail Light Assembly,1287.6,,,,,,,,,0,0.0,0,1,1287.6,0,0,0.0,1287.6,0.0
5514,7667,1323,,,,,,,,,,,Front Fender - Right,2074.75,,,,,,,,,0,0.0,0,1,2074.75,0,0,0.0,2074.75,0.0
5515,7668,2564,Tail Light Assembly,495.36,,,,,,,,,Rear Bumper Cover,952.3,,,,,,,,,1,495.36,0,1,952.3,0,0,0.0,1447.66,0.3422
5516,7669,4359,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,1554.28,1554.28,0.0
5517,7670,5675,,,,,,,,,,,Door Panel - Passenger,899.14,,,,,,,,,0,0.0,0,1,899.14,0,0,0.0,899.14,0.0
5518,7671,5031,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,893.06,893.06,0.0
5519,7672,152,Door Panel - Passenger,385.43,,,,,,,,,Front Fender - Right,278.0,,,,,,,,,1,385.43,0,1,278.0,0,0,0.0,663.43,0.581
5520,7673,2100,,,,,,,,,,,Grille,775.57,,,,,,,,,0,0.0,0,1,775.57,0,1,1888.72,2664.29,0.0
5521,7674,2156,,,,,,,,,,,Front Bumper Cover,1892.47,,,,,,,,,0,0.0,0,1,1892.47,0,0,0.0,1892.47,0.0
5522,7675,6249,Quarter Panel,1882.74,,,,,,,,,,,,,,,,,,,1,1882.74,0,0,0.0,0,0,0.0,1882.74,1.0
5523,7676,2548,,,,,,,,,,,Quarter Panel,291.44,,,,,,,,,0,0.0,0,1,291.44,0,0,0.0,291.44,0.0
5524,7677,3818,Rear Bumper Cover,1797.94,Tail Light Assembly,1102.33,,,,,,,,,,,,,,,,,2,2900.27,0,0,0.0,0,0,0.0,2900.27,1.0
5525,7678,2100,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,706.71,706.71,0.0
5526,7679,1373,Quarter Panel,1030.87,,,,,,,,,,,,,,,,,,,1,1030.87,0,0,0.0,0,0,0.0,1030.87,1.0
5526,7680,1373,,,,,,,,,,,Rear Bumper Cover,1367.37,,,,,,,,,0,0.0,0,1,1367.37,0,0,0.0,1367.37,0.0
5527,7681,4416,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,1188.02,1188.02,0.0
5528,7682,2434,Grille,1090.5,,,,,,,,,,,,,,,,,,,1,1090.5,0,0,0.0,0,0,0.0,1090.5,1.0
5529,7683,2413,Grille,1031.55,,,,,,,,,,,,,,,,,,,1,1031.55,0,0,0.0,0,0,0.0,1031.55,1.0
5529,7684,2413,,,,,,,,,,,Headlight Assembly - Right,1529.23,,,,,,,,,0,0.0,0,1,1529.23,0,0,0.0,1529.23,0.0
5529,7685,2413,,,,,,,,,,,Headlight Assembly - Left,1633.68,,,,,,,,,0,0.0,0,1,1633.68,0,0,0.0,1633.68,0.0
5530,7686,1424,Door Panel - Driver,1901.74,,,,,,,,,Quarter Panel,1389.93,,,,,,,,,1,1901.74,0,1,1389.93,0,0,0.0,3291.67,0.5777
5530,7687,1424,,,,,,,,,,,Door Panel - Driver,3297.89,,,,,,,,,0,0.0,0,1,3297.89,0,0,0.0,3297.89,0.0
5531,7688,1618,,,,,,,,,,,Door Panel - Passenger,2257.6,,,,,,,,,0,0.0,0,1,2257.6,0,0,0.0,2257.6,0.0
5532,7689,1352,,,,,,,,,,,Quarter Panel,510.25,,,,,,,,,0,0.0,0,1,510.25,0,0,0.0,510.25,0.0
5533,7690,422,Door Panel - Passenger,8498.0,,,,,,,,,,,,,,,,,,,1,8498.0,0,0,0.0,0,0,0.0,8498.0,1.0
5534,7691,4540,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,908.12,908.12,0.0
5534,7692,4540,,,,,,,,,,,Grille,801.1,,,,,,,,,0,0.0,0,1,801.1,0,0,0.0,801.1,0.0
5535,7693,1750,Tail Light Assembly,3050.64,,,,,,,,,,,,,,,,,,,1,3050.64,0,0,0.0,0,0,0.0,3050.64,1.0
